,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
20,0.0,0.9717012,0.96643174,0.49570265,0.18881844,0.2976047,0.0010071481,0.0,87034229.71551108,108227101.03716941,96.57755,24.216583,23.639029,96.12509,197.10796,3316.927400285919,0.0,37.974266,49.488922,1110.0,21.33333333333333,LAMMPS,1110
21,0.0,0.97084844,0.96447015,0.4964316,0.1927965,0.2916063,0.000997193,0.0,68908716.66666667,108023786.58385965,96.48421,23.70386,23.372631,95.98176,194.84692,3326.4445957894736,0.0,37.7586,49.37965,1095.0,22.0,LAMMPS,1095
22,0.0,0.96724355,0.96144927,0.49589714,0.18477187,0.2950602,0.0009657103,0.0,59339105.028691396,134715665.26032192,96.43947,23.615116,23.080477,96.0084,193.29568,3337.396135059482,0.0,37.63401,49.273617,1080.0,22.0,LAMMPS,1080
23,0.0,0.9710369,0.96904045,0.4969254,0.1804659,0.30021095,0.00088849437,0.0,70690842.25852273,116322336.7734375,96.46094,23.241478,22.682528,96.07244,190.88454,3356.809227272727,0.0,37.44176,49.198864,1065.0,22.33333333333333,LAMMPS,1065
24,0.0,0.9720211,0.9689789,0.49642575,0.17989303,0.30074033,0.0008930331,0.0,95731740.65587614,117698982.85784659,96.54117,22.982407,22.589725,96.08093,189.87314,3351.9025425756513,0.0,37.351864,49.099224,1050.0,22.666666666666668,LAMMPS,1050
25,0.0,0.97074145,0.9677291,0.49728256,0.18051372,0.2985041,0.00091152266,0.0,68208956.2914952,81672723.61659808,96.58848,22.78258,22.28395,96.16324,188.90265,3346.9995596707818,0.0,37.14472,49.07613,1035.0,22.666666666666668,LAMMPS,1035
26,0.0,0.9706015,0.9677243,0.4999546,0.17940253,0.29673097,0.0009425902,0.0,94112286.66288385,111704076.04138851,96.59613,22.532711,22.03004,96.1482,185.91719,3372.442819092123,0.0,36.941254,49.00601,1020.0,23.0,LAMMPS,1020
27,0.0,0.96980184,0.96948045,0.49465606,0.17317694,0.3006216,0.0009403579,0.0,98893090.79920477,93258226.85553347,96.574554,22.032473,21.671305,96.08748,184.48337,3363.9318482438703,0.0,36.81312,48.833,1005.0,23.0,LAMMPS,1005
28,0.0,0.9671536,0.9621647,0.4919987,0.17136471,0.2988294,0.00097581703,0.0,90822240.05751634,105662015.3496732,96.58105,21.96013,21.444445,96.10196,182.87904,3367.1311019607842,0.0,36.679085,48.67124,990.0,23.0,LAMMPS,990
29,0.0,0.9711729,0.97042066,0.49695614,0.17061226,0.30307743,0.00094774197,0.0,113004201.85870968,102848129.28967743,96.79613,21.712904,21.203226,96.27677,181.52194,3361.565984516129,0.0,36.552902,48.74,975.0,23.33333333333333,LAMMPS,975
