,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
0,1005,heartwall,106.0,12.676666666666668,8.36
1,1020,heartwall,106.0,12.69,8.353333333333333
2,1035,heartwall,106.0,12.36,8.576666666666666
3,1050,heartwall,106.0,12.193333333333332,8.693333333333333
4,1065,heartwall,106.0,12.06,8.79
5,1080,heartwall,106.0,11.88,8.92
6,1095,heartwall,106.0,11.786666666666669,8.996666666666668
7,1110,heartwall,106.0,11.71,9.05
8,1125,heartwall,106.0,11.423333333333332,9.28
9,1140,heartwall,106.0,11.316666666666668,9.363333333333332
10,1155,heartwall,106.0,11.166666666666666,9.49
11,1170,heartwall,106.0,11.056666666666668,9.586666666666668
12,1185,heartwall,106.0,10.943333333333332,9.686666666666667
13,1200,heartwall,106.0,10.816666666666668,9.796666666666669
14,1215,heartwall,106.0,10.69,9.916666666666666
15,1230,heartwall,106.0,10.626666666666669,9.973333333333333
16,1245,heartwall,106.0,10.476666666666668,10.116666666666667
17,1260,heartwall,106.0,10.386666666666668,10.203333333333331
18,1275,heartwall,106.0,10.263333333333334,10.326666666666666
19,1290,heartwall,106.0,10.15,10.443333333333332
20,1305,heartwall,106.0,10.033333333333331,10.563333333333333
21,1320,heartwall,106.0,9.95,10.656666666666666
22,1335,heartwall,106.0,9.883333333333333,10.723333333333334
23,1350,heartwall,106.0,9.73,10.893333333333333
24,1365,heartwall,106.0,9.666666666666666,10.963333333333331
25,1380,heartwall,106.0,9.606666666666667,11.033333333333331
26,1395,heartwall,106.0,9.473333333333334,11.19
27,1410,heartwall,106.0,9.61,11.04
28,510,heartwall,106.0,23.763333333333332,4.46
29,525,heartwall,106.0,23.17,4.573333333333333
30,540,heartwall,106.0,22.56,4.696666666666666
31,555,heartwall,106.0,21.993333333333336,4.816666666666666
32,570,heartwall,106.0,21.45,4.943333333333333
33,585,heartwall,106.0,20.993333333333336,5.05
34,600,heartwall,106.0,20.523333333333333,5.163333333333333
35,615,heartwall,106.0,20.066666666666663,5.283333333333333
36,630,heartwall,106.0,19.66,5.3933333333333335
37,645,heartwall,106.0,19.17333333333333,5.53
38,660,heartwall,106.0,18.78,5.646666666666666
39,675,heartwall,106.0,18.41333333333333,5.756666666666667
40,690,heartwall,106.0,17.916666666666668,5.916666666666667
41,705,heartwall,106.0,17.543333333333333,6.04
42,720,heartwall,106.0,17.23,6.153333333333333
43,735,heartwall,106.0,16.92,6.266666666666667
44,750,heartwall,106.0,16.55333333333333,6.403333333333333
45,765,heartwall,106.0,16.27,6.516666666666667
46,780,heartwall,106.0,16.026666666666667,6.613333333333333
47,795,heartwall,106.0,15.696666666666664,6.753333333333333
48,810,heartwall,106.0,15.446666666666667,6.863333333333333
49,825,heartwall,106.0,15.176666666666668,6.986666666666667
50,840,heartwall,106.0,14.94,7.096666666666667
51,855,heartwall,106.0,14.686666666666667,7.22
52,870,heartwall,106.0,14.453333333333331,7.333333333333333
53,885,heartwall,106.0,14.213333333333331,7.46
54,900,heartwall,106.0,14.013333333333334,7.566666666666666
55,915,heartwall,106.0,13.803333333333333,7.68
56,930,heartwall,106.0,13.583333333333334,7.803333333333334
57,945,heartwall,106.0,13.403333333333334,7.906666666666666
58,960,heartwall,106.0,13.256666666666666,7.996666666666667
59,975,heartwall,106.0,13.033333333333331,8.133333333333333
60,990,heartwall,106.0,12.873333333333331,8.236666666666666
