,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
0,1005,lbm,112.0,6.25,17.91333333333333
1,1020,lbm,112.0,6.183333333333334,18.116666666666664
2,1035,lbm,112.0,6.133333333333333,18.266666666666666
3,1050,lbm,112.0,6.02,18.613333333333333
4,1065,lbm,112.0,5.93,18.87333333333333
5,1080,lbm,112.0,5.890000000000001,19.01333333333333
6,1095,lbm,112.0,5.829999999999999,19.206666666666667
7,1110,lbm,112.0,5.736666666666667,19.516666666666666
8,1125,lbm,112.0,5.703333333333333,19.63
9,1140,lbm,112.0,5.7,19.65
10,1155,lbm,112.0,5.636666666666667,19.863333333333333
11,1170,lbm,112.0,5.6000000000000005,20.006666666666664
12,1185,lbm,112.0,5.52,20.3
13,1200,lbm,112.0,5.47,20.473333333333333
14,1215,lbm,112.0,5.496666666666667,20.383333333333336
15,1230,lbm,112.0,5.390000000000001,20.773333333333333
16,1245,lbm,112.0,5.363333333333333,20.88
17,1260,lbm,112.0,5.326666666666667,21.03333333333333
18,1275,lbm,112.0,5.3,21.136666666666667
19,1290,lbm,112.0,5.273333333333333,21.236666666666668
20,1305,lbm,112.0,5.203333333333333,21.52333333333333
21,1320,lbm,112.0,5.2,21.543333333333333
22,1335,lbm,112.0,5.1066666666666665,21.93
23,1350,lbm,112.0,5.163333333333334,21.7
24,1365,lbm,112.0,5.05,22.166666666666668
25,1380,lbm,112.0,5.056666666666667,22.146666666666665
26,1395,lbm,112.0,4.986666666666667,22.46666666666667
27,1410,lbm,112.0,4.996666666666667,22.423333333333336
28,510,lbm,112.0,9.673333333333334,11.58
29,525,lbm,112.0,9.486666666666666,11.803333333333333
30,540,lbm,112.0,9.353333333333332,11.976666666666668
31,555,lbm,112.0,9.14,12.253333333333332
32,570,lbm,112.0,9.016666666666667,12.426666666666668
33,585,lbm,112.0,8.883333333333335,12.603333333333332
34,600,lbm,112.0,8.79,12.743333333333334
35,615,lbm,112.0,8.74,12.82
36,630,lbm,112.0,8.783333333333333,12.753333333333332
37,645,lbm,112.0,8.423333333333334,13.3
38,660,lbm,112.0,8.416666666666666,13.303333333333333
39,675,lbm,112.0,8.389999999999999,13.346666666666666
40,690,lbm,112.0,7.886666666666667,14.2
41,705,lbm,112.0,7.830000000000001,14.303333333333333
42,720,lbm,112.0,7.826666666666667,14.31
43,735,lbm,112.0,7.816666666666666,14.33
44,750,lbm,112.0,7.463333333333334,15.006666666666666
45,765,lbm,112.0,7.443333333333332,15.046666666666669
46,780,lbm,112.0,7.483333333333333,14.966666666666669
47,795,lbm,112.0,7.456666666666667,15.023333333333332
48,810,lbm,112.0,7.136666666666667,15.693333333333332
49,825,lbm,112.0,7.05,15.89
50,840,lbm,112.0,7.12,15.733333333333334
51,855,lbm,112.0,6.823333333333333,16.42
52,870,lbm,112.0,6.743333333333333,16.613333333333333
53,885,lbm,112.0,6.75,16.599999999999998
54,900,lbm,112.0,6.766666666666667,16.56
55,915,lbm,112.0,6.586666666666666,17.003333333333334
56,930,lbm,112.0,6.580000000000001,17.03
57,945,lbm,112.0,6.496666666666666,17.243333333333332
58,960,lbm,112.0,6.4,17.506666666666668
59,975,lbm,112.0,6.2700000000000005,17.86
60,990,lbm,112.0,6.263333333333333,17.88
