,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
0,1005,mriq,109.0,4.13,26.386666666666667
1,1020,mriq,109.0,4.096666666666667,26.60333333333333
2,1035,mriq,109.0,4.086666666666667,26.67
3,1050,mriq,109.0,4.006666666666667,27.21333333333333
4,1065,mriq,109.0,4.013333333333333,27.166666666666668
5,1080,mriq,109.0,4.0200000000000005,27.14333333333333
6,1095,mriq,109.0,3.8966666666666665,27.96333333333333
7,1110,mriq,109.0,3.88,28.08
8,1125,mriq,109.0,3.823333333333333,28.486666666666668
9,1140,mriq,109.0,3.8166666666666655,28.55333333333333
10,1155,mriq,109.0,3.83,28.46333333333333
11,1170,mriq,109.0,3.75,29.06
12,1185,mriq,109.0,3.733333333333333,29.19666666666667
13,1200,mriq,109.0,3.686666666666667,29.58333333333333
14,1215,mriq,109.0,3.6966666666666663,29.506666666666664
15,1230,mriq,109.0,3.613333333333333,30.176666666666662
16,1245,mriq,109.0,3.6166666666666663,30.15333333333333
17,1260,mriq,109.0,3.5866666666666664,30.403333333333336
18,1275,mriq,109.0,3.57,30.53
19,1290,mriq,109.0,3.49,31.246666666666663
20,1305,mriq,109.0,3.61,30.25
21,1320,mriq,109.0,3.4600000000000004,31.50333333333333
22,1335,mriq,109.0,3.4466666666666668,31.65
23,1350,mriq,109.0,3.4233333333333333,31.843333333333334
24,1365,mriq,109.0,3.3766666666666665,32.24666666666667
25,1380,mriq,109.0,3.4033333333333338,32.02333333333333
26,1395,mriq,109.0,3.3833333333333333,32.25
27,1410,mriq,109.0,3.34,32.65
28,510,mriq,109.0,6.833333333333333,15.953333333333331
29,525,mriq,109.0,6.669999999999999,16.34
30,540,mriq,109.0,6.566666666666666,16.599999999999998
31,555,mriq,109.0,6.3933333333333335,17.046666666666667
32,570,mriq,109.0,6.256666666666667,17.423333333333336
33,585,mriq,109.0,6.123333333333332,17.8
34,600,mriq,109.0,6.0,18.166666666666668
35,615,mriq,109.0,5.903333333333333,18.47
36,630,mriq,109.0,5.806666666666668,18.78333333333333
37,645,mriq,109.0,5.683333333333334,19.18
38,660,mriq,109.0,5.656666666666666,19.286666666666665
39,675,mriq,109.0,5.496666666666667,19.83
40,690,mriq,109.0,5.38,20.26333333333333
41,705,mriq,109.0,5.329999999999999,20.44666666666667
42,720,mriq,109.0,5.223333333333334,20.87333333333333
43,735,mriq,109.0,5.13,21.24
44,750,mriq,109.0,5.0633333333333335,21.53
45,765,mriq,109.0,5.013333333333333,21.743333333333336
46,780,mriq,109.0,4.98,21.886666666666667
47,795,mriq,109.0,4.86,22.426666666666662
48,810,mriq,109.0,4.8133333333333335,22.656666666666663
49,825,mriq,109.0,4.766666666666667,22.87333333333333
50,840,mriq,109.0,4.656666666666667,23.4
51,855,mriq,109.0,4.613333333333333,23.65
52,870,mriq,109.0,4.56,23.90333333333333
53,885,mriq,109.0,4.5,24.21666666666667
54,900,mriq,109.0,4.443333333333334,24.536666666666665
55,915,mriq,109.0,4.476666666666667,24.37333333333333
56,930,mriq,109.0,4.363333333333333,24.99
57,945,mriq,109.0,4.3,25.33333333333333
58,960,mriq,109.0,4.266666666666667,25.55
59,975,mriq,109.0,4.2,25.936666666666667
60,990,mriq,109.0,4.193333333333333,26.013333333333332
