,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
223,1170,nw,115.0,16.77333333333333,6.8566666666666665
224,1170,spmv,147.0,13.353333333333333,11.016666666666666
225,1170,srad,114.0,8.533333333333333,13.356666666666667
226,1170,stencil,125.0,5.1499999999999995,24.263333333333332
227,1170,tpacf,107.0,7.93,13.49
228,1185,bfs,117.0,7.833333333333333,14.973333333333334
229,1185,bplustree,108.0,7.786666666666666,13.87
230,1185,cfd,126.0,11.049999999999999,11.406666666666666
231,1185,cutcp,99.0,4.553333333333334,21.74666666666667
232,1185,fft,111.0,4.333333333333333,25.636666666666667
233,1185,ge,155.0,7.946666666666666,19.506666666666664
234,1185,heartwall,106.0,10.943333333333333,9.686666666666667
235,1185,histo,114.0,70.31,1.62
236,1185,hotspot,114.0,6.843333333333334,16.66
237,1185,kmeans,100.0,45.20666666666667,2.2133333333333334
238,1185,lavamd,109.0,5.03,21.673333333333332
239,1185,lbm,112.0,5.52,20.3
240,1185,lud,119.0,10.766666666666666,11.053333333333333
241,1185,mriq,109.0,3.733333333333333,29.19666666666667
242,1185,nw,115.0,16.61,6.923333333333333
243,1185,spmv,147.0,13.133333333333333,11.196666666666667
244,1185,srad,114.0,8.533333333333333,13.36
245,1185,stencil,125.0,5.096666666666667,24.52333333333333
246,1185,tpacf,107.0,7.843333333333334,13.64
247,1200,bfs,117.0,7.913333333333333,14.829999999999998
248,1200,bplustree,108.0,7.823333333333333,13.806666666666667
249,1200,cfd,126.0,11.026666666666666,11.426666666666668
250,1200,cutcp,99.0,4.56,21.72
251,1200,fft,111.0,4.32,25.69333333333333
252,1200,ge,155.0,7.8500000000000005,19.74
253,1200,heartwall,106.0,10.816666666666668,9.796666666666667
254,1200,histo,114.0,66.16666666666667,1.7299999999999998
255,1200,hotspot,114.0,6.816666666666666,16.72
256,1200,kmeans,100.0,45.156666666666666,2.216666666666667
257,1200,lavamd,109.0,4.943333333333333,22.040000000000003
258,1200,lbm,112.0,5.47,20.473333333333333
259,1200,lud,119.0,10.603333333333333,11.219999999999999
260,1200,mriq,109.0,3.686666666666667,29.583333333333332
261,1200,nw,115.0,16.57,6.94
262,1200,spmv,147.0,13.066666666666668,11.253333333333336
263,1200,srad,114.0,8.49,13.42
264,1200,stencil,125.0,5.076666666666667,24.606666666666666
265,1200,tpacf,107.0,7.776666666666666,13.763333333333334
266,1215,bfs,117.0,8.090000000000002,14.466666666666667
267,1215,bplustree,108.0,7.68,14.066666666666668
268,1215,cfd,126.0,10.983333333333334,11.476666666666667
269,1215,cutcp,99.0,4.55,21.76666666666667
270,1215,fft,111.0,4.343333333333334,25.560000000000002
271,1215,ge,155.0,7.796666666666667,19.886666666666667
272,1215,heartwall,106.0,10.69,9.916666666666666
273,1215,histo,114.0,68.88,1.6533333333333333
274,1215,hotspot,114.0,6.756666666666667,16.866666666666667
275,1215,kmeans,100.0,45.01666666666667,2.216666666666667
276,1215,lavamd,109.0,5.010000000000001,21.756666666666664
277,1215,lbm,112.0,5.496666666666667,20.383333333333336
278,1215,lud,119.0,10.59,11.236666666666666
279,1215,mriq,109.0,3.6966666666666668,29.506666666666664
280,1215,nw,115.0,16.416666666666668,7.006666666666667
281,1215,spmv,147.0,13.216666666666667,11.123333333333333
282,1215,srad,114.0,8.443333333333333,13.5
283,1215,stencil,125.0,5.093333333333334,24.546666666666667
284,1215,tpacf,107.0,7.736666666666667,13.83
285,1230,bfs,117.0,7.533333333333334,15.589999999999998
286,1230,bplustree,108.0,7.6433333333333335,14.12
287,1230,cfd,126.0,10.833333333333334,11.633333333333333
288,1230,cutcp,99.0,4.443333333333333,22.290000000000003
289,1230,fft,111.0,4.29,25.883333333333336
290,1230,ge,155.0,7.756666666666667,19.976666666666667
291,1230,heartwall,106.0,10.626666666666667,9.973333333333333
292,1230,histo,114.0,64.89333333333333,1.7666666666666666
293,1230,hotspot,114.0,6.75,16.893333333333334
294,1230,kmeans,100.0,45.13999999999999,2.2133333333333334
295,1230,lavamd,109.0,4.956666666666666,21.986666666666668
296,1230,lbm,112.0,5.390000000000001,20.773333333333333
297,1230,lud,119.0,10.593333333333334,11.233333333333334
298,1230,mriq,109.0,3.6133333333333333,30.176666666666666
299,1230,nw,115.0,16.263333333333332,7.073333333333333
300,1230,spmv,147.0,13.163333333333332,11.170000000000002
301,1230,srad,114.0,8.44,13.506666666666666
302,1230,stencil,125.0,5.01,24.963333333333335
303,1230,tpacf,107.0,7.656666666666666,13.976666666666667
304,1245,bfs,117.0,8.063333333333333,14.506666666666666
305,1245,bplustree,108.0,7.586666666666667,14.236666666666666
306,1245,cfd,126.0,10.88,11.58
307,1245,cutcp,99.0,4.403333333333333,22.496666666666666
308,1245,fft,111.0,4.316666666666666,25.74
309,1245,ge,155.0,7.66,20.233333333333334
310,1245,heartwall,106.0,10.476666666666667,10.116666666666667
311,1245,histo,114.0,69.39,1.6433333333333333
312,1245,hotspot,114.0,6.703333333333333,17.003333333333334
313,1245,kmeans,100.0,45.120000000000005,2.216666666666667
314,1245,lavamd,109.0,4.926666666666667,22.11
315,1245,lbm,112.0,5.363333333333333,20.88
316,1245,lud,119.0,10.396666666666667,11.446666666666667
317,1245,mriq,109.0,3.6166666666666667,30.153333333333332
318,1245,nw,115.0,15.996666666666668,7.19
319,1245,spmv,147.0,13.07,11.246666666666668
320,1245,srad,114.0,8.403333333333334,13.566666666666668
321,1245,stencil,125.0,4.943333333333333,25.28333333333333
322,1245,tpacf,107.0,7.646666666666666,14.0
323,1260,bfs,117.0,8.106666666666667,14.43
324,1260,bplustree,108.0,7.493333333333333,14.406666666666666
