,ID,gr_engine_active,sm_active,sm_occupancy,dram_active,fp64_active,fp32_active,fp16_active,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,MCUTL,MUSAM,GUSAM,power_usage,TOTEC,pstate,gpu_temp,memory_temp,sm_clock,run_time,application,sm_app_clock
36,0.0,0.99737746,0.9986109,0.8111984,0.8499222,0.023918288,0.0,0.0,6340021.439688716,3567157.4552529184,93.43191,93.33074,93.31129,92.49416,166.24039,778.6582178988327,0.0,30.964981,49.29183,870.0,2.7166533333333334,stream,870
37,0.0,0.99910545,0.9985703,0.81058204,0.85112894,0.024332032,0.0,0.0,6518304.25,3677783.734375,94.05078,94.38281,94.02734,93.08203,165.67973,756.60853125,0.0,30.902344,49.26172,855.0,2.71841,stream,855
38,0.0,0.9992724,0.9979552,0.8123097,0.8344888,0.023955224,0.0,0.0,6186511.2798507465,3395279.8656716417,94.00746,94.07836,94.07836,93.10448,163.30386,773.5097723880597,0.0,30.75373,49.05224,840.0,2.77235,stream,840
39,0.0,0.9909736,0.9928377,0.80715847,0.82703775,0.024777358,0.0,0.0,6398156.1660377355,3671773.3849056605,93.456604,93.31698,93.58491,92.28679,162.1097,781.7784566037735,0.0,30.630188,49.316982,825.0,2.78547,stream,825
40,0.0,0.99344826,0.9985173,0.8106552,0.82884294,0.025,0.0,0.0,6249290.862068965,3523556.796934866,93.48276,93.39081,93.37165,92.55939,163.25175,760.9405249042145,0.0,30.567049,49.31801,810.0,2.77624,stream,810
41,0.0,0.9942055,0.9979281,0.8119315,0.76949656,0.024,0.0,0.0,6118460.73630137,3458851.835616438,94.462326,93.27397,93.113014,93.5274,155.88016,777.9031575342465,0.0,30.328768,49.061646,795.0,2.991343333333333,stream,795
42,0.0,0.99927706,0.9980303,0.8109697,0.7730303,0.024008658,0.0,0.0,4929625.298701298,2778823.8614718616,94.06493,92.489174,91.06927,92.329,156.21873,795.2684242424242,0.0,30.233767,48.883118,780.0,2.99424,stream,780
43,0.0,0.99746096,0.9983672,0.80977345,0.77053905,0.024996094,0.0,0.0,5642070.6484375,3145073.1328125,93.78906,92.38281,91.63672,92.84375,155.62628,773.3396796875,0.0,30.179688,48.515625,765.0,2.997303333333333,stream,765
44,0.0,0.9982817,0.99682397,0.80702466,0.770493,0.024883803,0.0,0.0,6286796.947183099,3582807.4330985914,94.62324,92.98943,92.41197,93.29578,155.44801,789.0117887323944,0.0,30.179577,48.84155,750.0,2.999646666666667,stream,750
45,0.0,0.9978481,0.9981108,0.8108639,0.70662344,0.024,0.0,0.0,7069938.775316455,4273248.648734177,94.74683,86.00633,86.00633,93.803795,148.49738,795.7722405063291,0.0,29.927216,48.601265,735.0,3.2691466666666664,stream,735
46,0.0,0.99765736,0.99863285,0.8098147,0.7059161,0.024,0.0,0.0,6192208.111888112,3585804.520979021,93.95804,85.48951,85.48951,93.27622,148.3282,825.9075524475525,0.0,29.825174,48.513985,720.0,3.273296666666667,stream,720
47,0.0,0.99932766,0.99854946,0.80838567,0.7053652,0.02489761,0.0,0.0,6298613.051194539,3670737.19112628,93.95222,85.399315,84.34471,93.21502,147.14511,790.6982423208191,0.0,29.696245,48.187714,705.0,3.2775133333333333,stream,705
48,0.0,0.9986536,0.9979036,0.80696785,0.70441425,0.024985714,0.0,0.0,5878859.021428571,3450858.0535714286,94.41428,85.921425,85.01071,93.73214,148.09364,859.217175,0.0,29.592857,48.335712,690.0,3.282603333333333,stream,690
49,0.0,0.99814206,0.9955199,0.809733,0.62729263,0.022917613,0.0,0.0,6015429.136363637,3394275.477272727,95.607956,78.06534,77.25284,94.46591,139.55185,826.4544857954545,0.0,29.426136,48.065342,675.0,3.6824366666666655,stream,675
50,0.0,0.99850285,0.9969744,0.80936366,0.62671876,0.023005681,0.0,0.0,6055848.951704546,3409221.5568181816,95.556816,77.41477,77.139206,94.588066,138.93967,817.0772954545454,0.0,29.383522,47.872158,660.0,3.688413333333333,stream,660
51,0.0,0.9949545,0.9958892,0.8072869,0.6237415,0.023928978,0.0,0.0,5991834.4375,3395093.315340909,95.661934,77.235794,77.17614,94.713066,138.81998,827.2418806818182,0.0,29.255682,47.971592,645.0,3.6946066666666666,stream,645
52,0.0,0.99804986,0.99874276,0.8120289,0.58480054,0.022992127,0.0,0.0,5930971.800524934,3354429.6141732284,95.76903,73.301834,72.34121,94.37795,134.32646,861.234997375328,0.0,29.031496,47.608925,630.0,3.95258,stream,630
53,0.0,0.99936813,0.99872696,0.8108497,0.58416563,0.023046013,0.0,0.0,5532827.552147239,3265145.325153374,95.72392,72.53068,72.50307,94.760735,134.17224,844.661726993865,0.0,28.917177,47.4908,615.0,3.9601,stream,615
54,0.0,0.9977874,0.9986617,0.8096467,0.582012,0.023982037,0.0,0.0,5289614.398203593,2933548.0868263473,95.95509,72.38323,72.6018,94.92216,133.88118,845.649760479042,0.0,28.823353,47.35629,600.0,3.968806666666667,stream,600
55,0.0,0.9992193,0.998517,0.8080731,0.5814726,0.024302872,0.0,0.0,5821303.590078329,3187656.64229765,95.77023,72.51697,72.169716,94.785904,133.6954,850.9710078328982,0.0,28.741514,47.27154,585.0,3.97759,stream,585
56,0.0,0.99763685,0.9979105,0.8065289,0.5793474,0.024976317,0.0,0.0,5987756.839473684,3408957.202631579,95.494736,72.38947,71.436844,94.55,133.76907,868.0534473684211,0.0,28.65,47.11316,570.0,3.98717,stream,570
57,0.0,0.9994199,0.9988871,0.80607086,0.57904464,0.025937008,0.0,0.0,5920602.328083989,3353897.0209973752,95.8294,72.69292,71.74541,94.926506,133.36139,834.9746771653544,0.0,28.653543,47.333332,555.0,3.99715,stream,555
58,0.0,0.9969862,0.99684256,0.8028563,0.5756685,0.025986189,0.0,0.0,5837963.936464088,3247198.2541436465,96.508286,72.041435,72.11602,95.58011,133.13579,844.4043812154696,0.0,28.621548,47.290054,540.0,4.00947,stream,540
59,0.0,0.9970711,0.99688685,0.80150527,0.574,0.026944738,0.0,0.0,5905221.715789474,3291724.044736842,95.857895,71.721054,71.70263,94.92368,132.67175,847.2651184210526,0.0,28.571053,47.263157,525.0,4.02134,stream,525
60,0.0,0.99563116,0.996387,0.7994286,0.57125455,0.027815586,0.0,0.0,5961903.703896104,3351635.3974025976,96.06234,71.83117,70.91169,95.08572,132.19833,845.0668623376623,0.0,28.532467,47.116882,510.0,4.035373333333333,stream,510
